model,query,车辆候选列表,id,大类|小类,answer原数据,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案.1,是否包含价格,price_min,正确答案.2,价格下限,price_max,正确答案.3,think_time,价格上限,问题,备注,标注人,Unnamed: 28
Qwen2.5-37B-Instruct,打个特价拼车或特惠快车去正定机场，费用不超过60元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|7.73|
|1|滴滴|推荐|特惠快车|8.60|
|2|滴滴|推荐|滴滴快车|9.15|
|3|滴滴|推荐|特快出租车|9.22|
|4|滴滴|拼车|特价拼车|7.10-8.20|
|5|滴滴|拼车|极速拼车|5.86-7.02|
|6|滴滴|特价|花小猪外接版|9.47|
|7|滴滴|特价|惊喜特价|12.28|
|8|滴滴|快速|曹操出行|13.94|
|9|滴滴|快速|出租车|16.41|
|10|滴滴|快速|滴滴轻享|18.48|
|11|滴滴|舒适|滴滴专车|29.21|
|12|滴滴|六座|六座专车|28.93|
|13|滴滴|六座|六座豪华车|31.76|",1，4,推荐|特惠快车，拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特价拼车, 特惠快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 60, ""fast"": False}]",无,,无,"特价拼车, 特惠快车",无,无,无,特价拼车，特惠快车,特价拼车，特惠快车,TRUE,,TRUE,0,,0,60,,1.233054399,60,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-32B-Instruct,预约一辆滴滴专车从长沙橘子洲头到黄花国际机场，要车内安静且车龄三年内。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|6.75|
|1|滴滴|推荐|特惠快车|7.15|
|2|滴滴|推荐|滴滴快车|9.56|
|3|滴滴|拼车|特价拼车|10.41-12.04|
|4|滴滴|特价|花小猪外接版|9.75|
|5|滴滴|快速|曹操出行|12.10|
|6|滴滴|快速|出租车|13.14|
|7|滴滴|快速|滴滴轻享|13.24|
|8|滴滴|快速|滴滴特快|13.66|
|9|滴滴|舒适|滴滴专车|13.52|
|10|滴滴|舒适|滴滴豪华车|19.14|
|11|滴滴|六座|六座专车|29.50|
|12|滴滴|六座|六座豪华车|30.66|",无,无|无,"[{""app"": ""无"", ""category"": ""舒适型专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,舒适型专车,无,无,无,,无,FALSE,,FALSE,0,,0,0,,1.104509354,0,其他,列表中没有明确可以选择的车,王笑,
Qwen2.5-32B-Instruct,用特惠快车或特价拼车去最近的万达广场，预算30元以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|7.62|
|1|滴滴|推荐|特惠快车|11.15|
|2|滴滴|拼车|特价拼车|14.36-15.71|
|3|滴滴|特价|花小猪外接版|11.84|
|4|滴滴|特价|惊喜特价|13.12|
|5|滴滴|特价|特惠快车|13.89|
|6|滴滴|快速|曹操出行|19.35|
|7|滴滴|快速|出租车|23.17|
|8|滴滴|快速|滴滴轻享|23.48|
|9|滴滴|快速|滴滴特快|23.74|
|10|滴滴|快速|滴滴优享|24.29|
|11|滴滴|舒适|滴滴专车|26.31|
|12|滴滴|六座|六座专车|45.19|",1，2,推荐|特惠快车，拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,"特惠快车, 特价拼车",无,无,无,特惠快车，特价拼车,特惠快车，特价拼车,TRUE,,TRUE,0,,0,30,,1.261833429,30,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-473B-Instruct,用特惠快车或特价拼车去双流机场，费用控制在60元以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|10.49|
|1|滴滴|推荐|特惠快车|12.95|
|2|滴滴|拼车|特价拼车|7.57-8.58|
|3|滴滴|特价|花小猪外接版|10.09|
|4|滴滴|特价|惊喜特价|10.66|
|5|滴滴|特价|特惠快车|12.05|
|6|滴滴|快速|曹操出行|12.59|
|7|滴滴|快速|出租车|17.25|
|8|滴滴|快速|滴滴轻享|17.25|
|9|滴滴|快速|滴滴特快|17.67|
|10|滴滴|快速|滴滴优享|18.24|
|11|滴滴|舒适|滴滴专车|21.82|
|12|滴滴|舒适|滴滴豪华车|23.64|
|13|滴滴|六座|六座专车|38.48|
|14|滴滴|六座|六座豪华车|41.59|","1,2,5","推荐|特惠快车,拼车|特价拼车,特价|特惠快车","[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 60, ""fast"": False}]",无,,无,"特惠快车, 特价拼车",无,无,无,特惠快车，特价拼车,特惠快车，特价拼车,TRUE,,TRUE,0,,0,60,,1.253484011,60,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,杨丽丽,
Qwen2.5-32B-Instruct,"

打车去三里屯，允许所有类型的车型。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.27|
|1|滴滴|推荐|特惠快车|17.15|
|2|滴滴|推荐|滴滴快车|17.90|
|3|滴滴|推荐|特快出租车|19.62|
|4|滴滴|拼车|特价拼车|20.31-22.01|
|5|滴滴|特价|花小猪外接版|17.79|
|6|滴滴|特价|惊喜特价|19.33|
|7|滴滴|快速|曹操出行|27.56|
|8|滴滴|快速|出租车|28.77|
|9|滴滴|快速|滴滴轻享|28.91|
|10|滴滴|快速|滴滴特快|30.93|
|11|滴滴|快速|滴滴优享|30.95|
|12|滴滴|快速|滴滴快车|31.37|
|13|滴滴|快速|宽敞好车|31.77|
|14|滴滴|快速|方舟行|33.15|
|15|滴滴|舒适|滴滴专车|44.11|
|16|滴滴|舒适|滴滴豪华车|48.23|
|17|滴滴|六座|六座专车|63.75|",all,all|all,,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""所有车型"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,all,,所有车型,all,,,,,,,,,,,,,,,
Qwen2.5-298B-Instruct,从宁波天一阁到东钱湖景区，选特价拼车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|21.48|
|1|滴滴|推荐|特惠快车|22.27|
|2|滴滴|推荐|滴滴快车|22.43|
|3|滴滴|拼车|特价拼车|20.40-21.81|
|4|滴滴|特价|花小猪外接版|24.51|
|5|滴滴|特价|惊喜特价|25.26|
|6|滴滴|特价|特惠快车|27.61|
|7|滴滴|快速|曹操出行|36.52|
|8|滴滴|快速|出租车|38.01|
|9|滴滴|快速|滴滴轻享|38.66|
|10|滴滴|快速|滴滴特快|40.47|
|11|滴滴|快速|滴滴优享|42.16|
|12|滴滴|舒适|滴滴专车|58.89|
|13|滴滴|六座|六座专车|86.11|
|14|滴滴|六座|六座豪华车|87.16|",3,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,特价拼车,无,无,无,特价拼车,特价拼车,FALSE,,FALSE,0,,0,0,,1.084594965,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-32B-Instruct,找个可以舒适出发车去二七纪念堂。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|9-10|
|1|高德地图|     |特惠快车|10-13|
|2|高德地图|经济型|旅程出租|11|
|3|高德地图|经济型|添猫出行|12|
|4|高德地图|经济型|腾飞出行|12|
|5|高德地图|经济型|橄榄新出租|12|
|6|高德地图|经济型|如祺出行|13|
|7|高德地图|经济型|曹操出行|13|
|8|高德地图|经济型|飞嘀打车|14|
|9|高德地图|经济型|北京新出租|14|
|10|高德地图|经济型|中军出行|14|
|11|高德地图|经济型|首汽约车|14|
|12|高德地图|经济型|奇华出行|14|
|13|高德地图|经济型|神州专车|15|
|14|高德地图|经济型|星徽出行|15|
|15|高德地图|经济型|365约车|15|
|16|高德地图|特快车|超值体验 更快上车|12|
|17|高德地图|出租车|车多应答快|15|
|18|高德地图|优享型|腾飞出行|15|
|19|高德地图|优享型|旗妙出行|15|
|20|高德地图|优享型|全民GO|16|
|21|高德地图|优享型|风韵出行|16|
|22|高德地图|优享型|及时用车|17|
|23|高德地图|优享型|优e出行特选|17|
|24|高德地图|优享型|飞嘀打车|17|
|25|高德地图|优享型|东潮出行|17|
|26|高德地图|优享型|中交出行|18|
|27|高德地图|优享型|享道出行|19|
|28|高德地图|轻享专车|静音不打扰 整洁无异味|20|
|29|高德地图|品质专车|静音不打扰 整洁无异味|21|
|30|高德地图|六座商务|宽敞空间 商务体验|23|
|31|高德地图|豪华型|车型高端 服务专业|27|
|32|高德地图|经济|首汽约车|29|
|33|高德地图|拼车|特惠快车|29|
|34|高德地图|特价出发|更多特价|33|
|35|高德地图|快速出发|无|37|
|36|高德地图|惠享专车|添猫出行|40|
|37|高德地图|惠享专车|曹操出行|41|
|38|高德地图|推荐|特惠快车|43|
|39|高德地图|推荐|推荐专车|43|
|40|高德地图|豪华型|undefined|42-45|",无,无|无,"[{""app"": ""无"", ""category"": ""舒适"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]",无,,无,舒适,无,无,无,,无,FALSE,,FALSE,0,,0,0,,0,0.996630669,answer下的车型必须存在于“车辆候选列表”,,顾存虹,
Qwen2.5-32B-Instruct,"

打车去明基医院，勾选特惠快车、特价拼车。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|26.49|
|1|滴滴|推荐|特惠快车|26.74|
|2|滴滴|推荐|滴滴快车|29.34|
|3|滴滴|推荐|特快出租车|29.77|
|4|滴滴|拼车|特价拼车|27.20-28.89|
|5|滴滴|特价|花小猪外接版|34.23|
|6|滴滴|特价|惊喜特价|35.12|
|7|滴滴|快速|曹操出行|52.31|
|8|滴滴|快速|出租车|52.81|
|9|滴滴|快速|滴滴轻享|54.08|
|10|滴滴|快速|滴滴特快|56.32|
|11|滴滴|舒适|滴滴专车|74.55|
|12|滴滴|六座|六座专车|110.58|
|13|滴滴|六座|六座豪华车|110.90|","1,4","推荐|特惠快车,
拼车|特价拼车","[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车, 特价"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"特惠快车, 特价拼车",无,无,无,"特惠快车,特价拼车","特惠快车,特价拼车",FALSE,,FALSE,0,,0,0,,0,1.270675898,直接命中车小类关键字但answer中没有或错误,,顾存虹,
Qwen2.5-32B-Instruct,用滴滴专车从深圳湾体育中心到宝安机场，费用不超过120元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.51|
|1|滴滴|推荐|特惠快车|16.84|
|2|滴滴|推荐|滴滴快车|19.54|
|3|滴滴|推荐|特快出租车|20.00|
|4|滴滴|拼车|特价拼车|16.56-18.53|
|5|滴滴|特价|花小猪外接版|22.93|
|6|滴滴|快速|曹操出行|29.75|
|7|滴滴|快速|出租车|30.74|
|8|滴滴|快速|滴滴轻享|31.05|
|9|滴滴|快速|滴滴特快|31.06|
|10|滴滴|舒适|滴滴专车|31.14|
|11|滴滴|舒适|滴滴豪华车|31.52|
|12|滴滴|六座|六座专车|66.04|",10，12,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 120, ""fast"": False}]",滴滴,,滴滴,专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,TRUE,,TRUE,0,,0,120,,1.117585897,120,"直接命中车小类关键字但answer中没有或错误,其他",车大类无要求,王笑,
Qwen2.5-649B-Instruct,用滴滴专车从星海广场到周水子机场，要车内环境安静整洁的。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|21.88|
|1|滴滴|推荐|特惠快车|22.70|
|2|滴滴|推荐|滴滴快车|23.80|
|3|滴滴|推荐|特快出租车|24.16|
|4|滴滴|拼车|特价拼车|22.83-24.15|
|5|滴滴|拼车|极速拼车|18.79-20.20|
|6|滴滴|特价|花小猪外接版|28.66|
|7|滴滴|特价|惊喜特价|30.09|
|8|滴滴|快速|曹操出行|36.93|
|9|滴滴|快速|出租车|36.93|
|10|滴滴|快速|滴滴轻享|39.60|
|11|滴滴|舒适|滴滴专车|61.10|
|12|滴滴|舒适|滴滴豪华车|61.64|
|13|滴滴|六座|六座专车|74.57|
|14|滴滴|六座|六座豪华车|80.18|",12，13,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,专车,无,无,无,滴滴专车,滴滴专车,FALSE,,FALSE,0,,0,0,,1.08640027,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,"

打车到青铜峡，拼车80内。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.46|
|1|滴滴|推荐|特惠快车|16.78|
|2|滴滴|推荐|滴滴快车|18.75|
|3|滴滴|拼车|特价拼车|22.25-23.78|
|4|滴滴|特价|花小猪外接版|22.06|
|5|滴滴|特价|惊喜特价|26.95|
|6|滴滴|快速|曹操出行|35.35|
|7|滴滴|快速|出租车|36.18|
|8|滴滴|快速|滴滴轻享|38.23|
|9|滴滴|快速|滴滴特快|38.26|
|10|滴滴|舒适|滴滴专车|47.52|
|11|滴滴|六座|六座专车|82.87|",3,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 80, ""fast"": False}]",无,,无,拼车,,拼车,无,,无,TRUE,,TRUE,0,,0,80,,80,1.068279982,,,万晓蓉,
Qwen2.5-32B-Instruct,"

打车去红山地铁站，不能选拼车","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|13.46|
|1|滴滴|推荐|特惠快车|15.60|
|2|滴滴|推荐|滴滴快车|17.17|
|3|滴滴|推荐|特快出租车|17.62|
|4|滴滴|拼车|特价拼车|15.66-17.34|
|5|滴滴|特价|花小猪外接版|19.32|
|6|滴滴|快速|曹操出行|28.24|
|7|滴滴|快速|出租车|28.32|
|8|滴滴|快速|滴滴轻享|29.73|
|9|滴滴|快速|滴滴特快|32.27|
|10|滴滴|快速|滴滴优享|32.59|
|11|滴滴|舒适|滴滴专车|42.41|
|12|滴滴|舒适|滴滴豪华车|44.44|
|13|滴滴|六座|六座专车|57.36|",0，1，2，3，5，6，7，8，9，10，11，12，13,推荐|花小猪正价版，推荐|特惠快车，推荐|滴滴快车，推荐|特快出租车，特价|花小猪外接版，快速|曹操出行，快速|出租车，快速|滴滴轻享，快速|滴滴特快，快速|滴滴优享，舒适|滴滴专车，舒适|滴滴豪华车，六座|六座专车,"[{""app"": ""无"", ""category"": ""不要拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,不要拼车,推荐，特价，快速，舒适，六座,推荐，特价，快速，舒适，六座,无,,无,FALSE,,FALSE,0,,0,0,,0,1.062519789,直接命中车大类关键字但answer中没有或错误,,陆迎,
Qwen2.5-32B-Instruct,"

去新城区，商务车出行。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|44-47|
|1|高德地图|     |特惠快车|48-49|
|2|高德地图|经济型|北京的士|51|
|3|高德地图|经济型|900出行|51|
|4|高德地图|经济型|全民GO|52|
|5|高德地图|经济型|旗妙出行|52|
|6|高德地图|经济型|东潮出行|53|
|7|高德地图|经济型|T3出行|53|
|8|高德地图|经济型|聚的新出租|54|
|9|高德地图|经济型|斑马快跑|54|
|10|高德地图|经济型|有序出行|55|
|11|高德地图|经济型|及时用车|55|
|12|高德地图|经济型|曹操出行|55|
|13|高德地图|特快车|undefined|57|
|14|高德地图|出租车|undefined|62|
|15|高德地图|优享型|环旅出行|68|
|16|高德地图|优享型|全民GO|68|
|17|高德地图|优享型|中交出行|68|
|18|高德地图|优享型|东潮出行|69|
|19|高德地图|优享型|T3出行|69|
|20|高德地图|优享型|旗妙出行|69|
|21|高德地图|优享型|风韵出行|69|
|22|高德地图|优享型|星徽出行|70|
|23|高德地图|优享型|及时用车|70|
|24|高德地图|优享型|首汽约车|70|
|25|高德地图|优享型|斑马快跑|71|
|26|高德地图|优享型|妥妥E行|71|
|27|高德地图|优享型|享道出行|72|
|28|高德地图|轻享专车|undefined|76|
|29|高德地图|品质专车|undefined|86|
|30|高德地图|六座商务|undefined|92|
|31|高德地图|豪华型|undefined|119-124|",30,六座商务|undefined,"[{""app"": ""无"", ""category"": ""商务车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,商务车,六座商务,六座商务,无,,无,FALSE,,FALSE,0,,0,0,,0,1.066667318,直接命中车大类关键字但answer中没有或错误,,杨丽丽,
Qwen2.5-32B-Instruct,打个特价拼车去萧山机场，价格不超过80元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|22.48|
|1|滴滴|推荐|特惠快车|24.01|
|2|滴滴|推荐|滴滴快车|24.76|
|3|滴滴|拼车|特价拼车|23.75-24.95|
|4|滴滴|拼车|极速拼车|24.62-26.06|
|5|滴滴|特价|花小猪外接版|26.80|
|6|滴滴|特价|惊喜特价|28.14|
|7|滴滴|快速|曹操出行|39.82|
|8|滴滴|快速|出租车|40.82|
|9|滴滴|快速|滴滴轻享|42.23|
|10|滴滴|快速|滴滴特快|42.42|
|11|滴滴|舒适|滴滴专车|60.63|
|12|滴滴|舒适|滴滴豪华车|61.90|
|13|滴滴|六座|六座专车|93.41|
|14|滴滴|六座|六座豪华车|96.47|",3,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车, 特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 80, ""fast"": False}]",无,,无,"拼车, 特价拼车",无,无,无,特价拼车,特价拼车,TRUE,,TRUE,0,,0,80,,1.211304903,80,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-149B-Instruct,从橘子洲头到黄花机场，叫个特快出租车，要快。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|16.42|
|1|滴滴|推荐|特惠快车|18.49|
|2|滴滴|推荐|滴滴快车|19.18|
|3|滴滴|拼车|特价拼车|13.40-15.39|
|4|滴滴|特价|花小猪外接版|20.73|
|5|滴滴|特价|惊喜特价|22.98|
|6|滴滴|快速|曹操出行|30.00|
|7|滴滴|快速|出租车|30.14|
|8|滴滴|快速|滴滴轻享|30.23|
|9|滴滴|快速|滴滴特快|30.56|
|10|滴滴|快速|滴滴优享|30.71|
|11|滴滴|舒适|滴滴专车|35.52|
|12|滴滴|六座|六座专车|61.83|",7,快速|出租车,"[{""app"": ""无"", ""category"": ""特快出租车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": True}]",无,,无,特快出租车,无,无,无,出租车,出租车,FALSE,,FALSE,0,,0,0,,1.090247869,0,answer下的车型必须存在于“车辆候选列表”,,陆迎,
Qwen2.5-32B-Instruct,从家附近的地铁站打车去市中心的万象城，预算50元以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|22.35|
 |1|滴滴|推荐|特惠快车|24.67|
 |2|滴滴|推荐|滴滴快车|26.60|
 |3|滴滴|推荐|特快出租车|26.83|
 |4|滴滴|拼车|特价拼车|20.86-22.60|
 |5|滴滴|拼车|极速拼车|25.74-26.79|
 |6|滴滴|特价|花小猪外接版|29.40|
 |7|滴滴|特价|惊喜特价|31.43|
 |8|滴滴|快速|曹操出行|45.15|
 |9|滴滴|快速|出租车|45.23|
 |10|滴滴|快速|滴滴轻享|46.15|
 |11|滴滴|舒适|滴滴专车|77.93|
 |12|滴滴|六座|六座专车|100.25|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 50, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,50,,1.078934193,50,,,闫宸威,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen2.5-32B-Instruct,西安钟楼到兵马俑景区，要一辆舒适点的专车，时间不要太赶。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|12.41|
 |1|滴滴|推荐|特惠快车|15.32|
 |2|滴滴|推荐|滴滴快车|16.65|
 |3|滴滴|拼车|特价拼车|9.91-11.60|
 |4|滴滴|拼车|极速拼车|8.37-9.93|
 |5|滴滴|特价|花小猪外接版|16.83|
 |6|滴滴|快速|曹操出行|18.10|
 |7|滴滴|快速|出租车|19.04|
 |8|滴滴|快速|滴滴轻享|21.25|
 |9|滴滴|快速|滴滴特快|23.65|
 |10|滴滴|舒适|滴滴专车|31.79|
 |11|滴滴|舒适|滴滴豪华车|31.95|
 |12|滴滴|六座|六座专车|46.86|
 |13|滴滴|六座|六座豪华车|46.98|",10,舒适|滴滴专车,"[{""app"": ""无"", ""category"": ""舒适点的专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,舒适点的专车,无,无,无,滴滴专车,滴滴专车,FALSE,,FALSE,0,,0,0,,1.047421694,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-642B-Instruct,用滴滴豪华车从广州塔到白云机场，选最快的路线。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|9.64|
|1|滴滴|推荐|特惠快车|10.47|
|2|滴滴|推荐|滴滴快车|12.42|
|3|滴滴|推荐|特快出租车|14.40|
|4|滴滴|拼车|特价拼车|11.56-12.88|
|5|滴滴|拼车|极速拼车|9.68-11.64|
|6|滴滴|特价|花小猪外接版|14.36|
|7|滴滴|快速|曹操出行|22.01|
|8|滴滴|快速|出租车|22.64|
|9|滴滴|快速|滴滴轻享|23.55|
|10|滴滴|快速|滴滴特快|25.86|
|11|滴滴|舒适|滴滴专车|29.31|
|12|滴滴|舒适|滴滴豪华车|34.18|
|13|滴滴|六座|六座专车|63.17|",12,舒适|滴滴豪华车,"[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": True}]",滴滴,,滴滴,豪华车,无,无,无,滴滴豪华车,滴滴豪华车,FALSE,,FALSE,0,,0,0,,0.607935429,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen2.5-32B-Instruct,用滴滴叫辆豪华车去高崎机场。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|5.12|
|1|滴滴|推荐|特惠快车|7.06|
|2|滴滴|推荐|滴滴快车|7.84|
|3|滴滴|推荐|特快出租车|7.97|
|4|滴滴|拼车|特价拼车|9.40-10.80|
|5|滴滴|特价|花小猪外接版|8.39|
|6|滴滴|特价|惊喜特价|11.50|
|7|滴滴|快速|曹操出行|11.88|
|8|滴滴|快速|出租车|11.98|
|9|滴滴|快速|滴滴轻享|12.67|
|10|滴滴|快速|滴滴特快|14.89|
|11|滴滴|舒适|滴滴专车|13.61|
|12|滴滴|舒适|滴滴豪华车|17.88|
|13|滴滴|六座|六座专车|22.25|
|14|滴滴|六座|六座豪华车|23.05|",12，14,舒适|滴滴豪华车，六座|六座豪华车,"[{""app"": ""滴滴"", ""category"": ""豪华车, 舒适型的"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,"豪华车, 舒适型的",无,无,无,滴滴豪华车，六座豪华车,滴滴豪华车，六座豪华车,FALSE,,FALSE,0,,0,0,,1.215777159,0,"直接命中车小类关键字但answer中没有或错误,其他",车大类范围太广,王笑,
Qwen2.5-32B-Instruct,"

叫辆舒适型的车去圆明园，价格便宜点。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|24.43|
|1|滴滴|推荐|特惠快车|25.19|
|2|滴滴|拼车|特价拼车|23.78-25.74|
|3|滴滴|拼车|极速拼车|28.83-29.87|
|4|滴滴|特价|花小猪外接版|31.28|
|5|滴滴|特价|惊喜特价|34.89|
|6|滴滴|快速|曹操出行|45.66|
|7|滴滴|快速|出租车|46.04|
|8|滴滴|快速|滴滴轻享|47.36|
|9|滴滴|快速|滴滴特快|47.42|
|10|滴滴|快速|滴滴优享|48.32|
|11|滴滴|快速|滴滴快车|48.95|
|12|滴滴|快速|宽敞好车|49.53|
|13|滴滴|快速|方舟行|50.02|
|14|滴滴|舒适|滴滴专车|64.39|
|15|滴滴|舒适|滴滴豪华车|67.94|
|16|滴滴|六座|六座专车|83.82|
|17|滴滴|六座|六座豪华车|84.75|","14,15",舒适|滴滴专车，滴滴豪华车,"[{""app"": ""无"", ""category"": ""舒适型的车"", ""mode"": ""无"", ""price"": True, ""price_min"": -1, ""price_max"": 0, ""fast"": False}]",无,,无,舒适型的车,舒适,舒适,无,,无,TRUE,,TRUE,-1,,-1,0,,0,1.106066704,直接命中车大类关键字但answer中没有或错误,,万晓蓉,
