query,可选车型组合,模型输出车型组合,正确车型组合,prec,rec,f1,proper
从乌鲁木齐市区到达坂城区，价格控制在70以内。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
有没有价格在60-80的车，从拉萨市区到当雄县。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
我想要一辆舒适型的车，从西宁市区到湟源县，价格尽量便宜。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]","[{'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]","[{'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]",1,1.0,1.0,1
从兰州七里河区到榆中县，价格要50以上的。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
价格不高于100，从太原小店区到清徐县。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从呼和浩特市区到托克托县，70-90元的小轿车。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从银川金凤区到青铜峡市，只要拼车，价格不要超过100的。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]","[{'拼车': '极速拼车'}, {'特价拼车': '特价拼车'}, {'拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'特价拼车': '特价拼车'}, {'拼车': '特价拼车'}]",1,1.0,1.0,1
价格在80以内的，从乌鲁木齐市区到克拉玛依市。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
有没有商务车，从拉萨市区到山南市，价格要在90-110。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从西宁市区到海东市，好评最多，价格最便宜的。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
希望价格大概在70-90，从兰州七里河区到临洮县。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
价格不高于100，从太原小店区到阳曲县。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
选一辆舒适型的车，从呼和浩特市区到和林格尔县，最便宜的车。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]","[{'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]","[{'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]",1,1.0,1.0,1
从银川金凤区到盐池县，只要拼车，价格在60-80。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]","[{'拼车': '极速拼车'}, {'特价拼车': '特价拼车'}, {'拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'特价拼车': '特价拼车'}, {'拼车': '特价拼车'}]",1,1.0,1.0,1
价格在90以内的，从乌鲁木齐市区到阜康市。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
要一辆SUV，从拉萨市区到日喀则市，价格尽量便宜。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从西宁市区到玉树州，要那种司机有五年以上经验，车费100-120的都可接受。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
价格不高于80的，从兰州七里河区到临夏州。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从太原小店区到吕梁市，价格要最便宜的，只要商务车。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从呼和浩特市区到包头市，只看拼车，价格在70-90。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]","[{'拼车': '极速拼车'}, {'特价拼车': '特价拼车'}, {'拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'特价拼车': '特价拼车'}, {'拼车': '特价拼车'}]",1,1.0,1.0,1
100元以内，从银川金凤区到吴忠市。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
价格在60-80，从乌鲁木齐市区到克拉玛依市。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从金地自在城打车到河西金鹰，15元以内。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
打最便宜的车去仙林大学城。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
20元以内，从保利梧桐语打车到江宁万达。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
打车去中山陵，车费不要超过30。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
晚上8点从栖霞建设打车回家，预约最便宜的。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从水游城打车到夫子庙，10块钱以下。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从迈皋桥打车到鼓楼医院，15元以内。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
预算25元，从南京站打车到新街口。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从栖霞山打车到玄武湖，最便宜的。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从江宁区打车到建邺区，只要价格在20以内的。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从南大仙林校区打车到南大鼓楼校区，15元以内。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从雨花台打车到清凉山，20元以内。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
打车去江宁织造博物馆，价格在10-15。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从江宁医院打车到鼓楼医院，25元以内。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
晚上10点从仙林地铁站打车回家，要最便宜的。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从江宁天印湖打车到河西中央公园，20元以内。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从栖霞区打车到秦淮区，费用不超过30。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
从太原小店区到朔州市，要拼车，价格在70-90。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]","[{'拼车': '极速拼车'}, {'特价拼车': '特价拼车'}, {'拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'特价拼车': '特价拼车'}, {'拼车': '特价拼车'}]",1,1.0,1.0,1
打车去成都市金牛区金牛万达，价格在70以下。,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
打车去金地威新，越快越好,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
五分钟内给我打一辆去南京第一医院的车,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
叫辆车去雨花西路幼儿园，三分钟内过来,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
打车去万博科技园，我要在3分钟内上车,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
打车去软件大道地铁站，别让我等太久,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
我要去厅后街3号，两分钟内来辆车,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
打的去东南大学鼓楼校区，车子五分钟内过来,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
打辆车去雨花台实验小学，最多等10分钟,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
打车去南京航空航天大学，需要最快能赶过来的车,"[{'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特快车': '特快车'}, {'拼车': '极速拼车'}, {'舒适出发': '滴滴专车'}, {'出租': '出租车'}, {'特价拼车': '特价拼车'}, {'特惠快车': '特惠快车'}, {'快速': '特快出租车'}, {'经济': '365约车'}, {'快速': '滴滴快车'}, {'舒适出发': '滴滴豪华车'}, {'拼车': '特价拼车'}, {'经济': '聚优出租'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
