query,可选车型组合,模型输出车型组合,正确车型组合,prec,rec,f1,proper
找一辆SUV,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
打车到遥墙国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
打车到新桥国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
去长水国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
打一辆经济型车,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'经济': '聚优出租'}, {'经济': '365约车'}]","[{'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",1.0,0.2857142857142857,0.4444444444444444,0
拼车去流亭国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]",1.0,1.0,1.0,1
打的从厦门鼓浪屿到高崎国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
叫一辆顺风车去凤凰国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
从珠海拱北到金湾国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
从南宁埌东到吴圩国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
我需要一辆舒适型的车到河东国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],"[{'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]",0.0,0.0,0.0,0
从呼和浩特市区到白塔国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
叫一辆SUV,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
从太原小店区到武宿国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
从沈阳铁西区到桃仙国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
找一辆到北良港的车,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
找一辆商务车到龙嘉国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
拼车从哈尔滨道里区到太平国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]",1.0,1.0,1.0,1
从大庆市区到萨尔图机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]",1.0,1.0,1.0,1
从乌鲁木齐市区到地窝堡国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
预算在70-90元,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],"[{'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]",0.0,0.0,0.0,0
从拉萨市区到贡嘎国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]",[],0.0,0.0,0.0,0
从西宁市区到曹家堡国际机场,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
预算80-100元,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
从太原小店区到南中环街,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
从呼和浩特市区到如意开发区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
打一辆便宜的快车,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[{'快速': '滴滴快车'}],"[{'快速': '滴滴快车'}, {'快速': '特快出租车'}, {'特快车': '特快车'}, {'特价': '特惠快车'}, {'特惠快车': '特惠快车'}]",1.0,0.2,0.3333333333333333,0
想从乌鲁木齐市区到经开区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
拼车从拉萨市区到柳梧新区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]",1.0,1.0,1.0,1
90元以内打车到湟中区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
找一辆快车到安宁区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'快速': '滴滴快车'}, {'快速': '特快出租车'}]","[{'快速': '滴滴快车'}, {'快速': '特快出租车'}, {'特快车': '特快车'}, {'特价': '特惠快车'}, {'特惠快车': '特惠快车'}]",1.0,0.4,0.5714285714285714,0
从太原小店区到晋源区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
打车到金川开发区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
100元以下,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
30以下,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]",1.0,1.0,1.0,1
去堆龙德庆区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]",1.0,1.0,1.0,1
打车到城北区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
打车去七里河区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
来一辆商务车,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
预算70-90元,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
拼车从银川金凤区到贺兰县,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}]",1.0,1.0,1.0,1
预算80打车到天山区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
找一辆出租车,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'经济': '聚优出租'}, {'快速': '特快出租车'}, {'出租': '出租车'}]",[],0.0,0.0,0.0,0
从西宁市区到湟中区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}]",0.0,0.6666666666666666,0.0,0
90元以下打车从兰州七里河区到西固区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
从太原小店区到晋源区,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
费用在80-100元之间,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
从银川金凤区到永宁县,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]",[],[],1.0,1.0,1.0,1
70块钱以下,"[{'快速': '滴滴快车'}, {'经济': '聚优出租'}, {'特价': '花小猪外接版'}, {'拼车': '极速拼车'}, {'快速': '特快出租车'}, {'六座': '六座专车'}, {'特快车': '特快车'}, {'出租': '出租车'}, {'舒适出发': '滴滴专车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'舒适出发': '滴滴豪华车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'特价拼车': '特价拼车'}]","[{'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价拼车': '特价拼车'}]",[],0.0,0.0,0.0,0
